country_code,country_name,sector_code,sector_name,year,ai_any_pct,ai_any_flag,ai_ge2_pct,ai_ge2_flag,ai_ge3_pct,ai_ge3_flag,ai_workflow_pct,ai_workflow_flag,ai_production_pct,ai_production_flag,ai_logistics_pct,ai_logistics_flag,ai_marketing_pct,ai_marketing_flag,ai_security_pct,ai_security_flag,value_added_meur_ge10,persons_employed_ge10,av_size_groups_available,emp_size_groups_available,labour_productivity_keur,missing_ai_measures,ai_any_break,core_complete,balanced_entity,gva_current_meur_na,gva_current_meur_na_status,gva_volume_2020_meur_na,gva_volume_2020_meur_na_status,na_deflator_cp_over_clv20,na_deflator_base,na_deflator_norm_2021,value_added_real_2021_meur_ge10,labour_productivity_real_2021_keur,real_productivity_available
HR,Croatia,C,Manufacturing,2024,9.71,,5.4,,3.85,,3.88,,2.05,,0.7,,1.91,,1.26,,8631.84,231104.0,4,4,37.35045693713653,0,No,Yes,Yes,9000.9,p,7003.8,p,1.2851452068876894,1.0005438457241969,1.2844466660603935,6720.279033831163,29.079025174082506,Yes
HR,Croatia,F,Construction,2021,4.85,,4.41,,3.49,,0.93,,0.85,,,,0.85,,0.85,,1829.62,79868.0,4,4,22.90804827966144,1,No,Yes,Yes,2901.7,,2946.5,,0.9847955201086034,0.9847955201086034,1.0,1829.62,22.90804827966144,Yes
HR,Croatia,F,Construction,2023,3.06,,1.8,,1.09,,,,,,0.23,,0.0,,,,2907.25,88583.0,4,4,32.81950261336825,3,No,Yes,Yes,4857.6,,3645.0,,1.3326748971193416,0.9847955201086034,1.3532503650832755,2148.3459934785205,24.252350828923387,Yes
HR,Croatia,F,Construction,2024,4.39,,1.38,,1.22,,0.3,,0.0,,0.0,,0.96,,0.26,,3144.72,94909.0,4,4,33.13405472610606,0,No,Yes,Yes,5452.7,p,4196.1,p,1.2994685541336002,0.9847955201086034,1.3195313418873946,2383.2097807559026,25.11047193370389,Yes
HR,Croatia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,8.51,,2.07,,0.6,,1.59,,1.02,,0.7,,2.22,,2.29,,4858.81,172226.0,4,4,28.21182632122908,0,No,Yes,Yes,5743.0,,5871.3,,0.9781479399792209,0.9781479399792209,1.0,4858.81,28.21182632122908,Yes
HR,Croatia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,5.37,,2.46,,1.04,,2.07,,0.18,,0.64,,1.17,,0.54,,6514.889999999999,186298.0,4,4,34.97026269739879,0,No,Yes,Yes,8322.9,,6526.5,,1.2752470696391633,0.9781479399792209,1.3037363956072472,4997.091453418795,26.823108425312103,Yes
HR,Croatia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,10.17,,5.26,,2.21,,2.37,,0.51,,0.43,,2.83,,1.19,,7325.809999999999,192027.0,4,4,38.14989558759966,0,No,Yes,Yes,8999.3,p,6989.0,p,1.2876377164115036,0.9781479399792209,1.3164038524058612,5565.017138632145,28.98038889652052,Yes
HR,Croatia,H,Transportation and storage,2021,7.52,,2.93,,2.5,,1.25,,2.3,,,,2.93,,3.36,,1522.24,50400.0,4,4,30.2031746031746,1,No,Yes,Yes,2533.9,,2470.7,,1.0255797951997412,1.0255797951997412,1.0,1522.24,30.2031746031746,Yes
HR,Croatia,H,Transportation and storage,2023,7.58,,4.76,,1.65,,2.31,,0.0,,1.48,,,,1.48,,2208.25,54221.0,4,4,40.726840154183805,1,No,Yes,Yes,3599.2,,2943.1,,1.22292820495396,1.0255797951997412,1.1924261872922168,1851.8965983249113,34.154600585103765,Yes
HR,Croatia,H,Transportation and storage,2024,7.83,,4.25,,2.82,,2.2,,0.0,,,,1.65,,0.55,,2340.8,57150.0,4,4,40.9588801399825,1,No,Yes,Yes,3302.5,p,3024.2,p,1.0920243370147478,1.0255797951997412,1.06478729605049,2198.3733358601266,38.4667250369226,Yes
HR,Croatia,I,Accommodation and food service activities,2021,7.38,,2.41,,1.38,,0.44,,,,0.0,,0.79,,,,1359.67,54987.0,4,4,24.72711731863895,2,No,Yes,Yes,2435.2,,2331.8,,1.0443434256797322,1.0443434256797322,1.0,1359.67,24.72711731863895,Yes
HR,Croatia,I,Accommodation and food service activities,2023,5.8,,1.23,,,,1.12,,1.06,,1.13,,1.36,,,,2436.86,71188.0,4,4,34.231331123223015,2,No,Yes,Yes,4565.9,,3314.3,,1.377636303291796,1.0443434256797322,1.319141069323181,1847.3081133394573,25.949712217500945,Yes
HR,Croatia,I,Accommodation and food service activities,2024,6.38,,2.79,,2.5,,1.06,,0.0,,0.0,,1.44,,0.46,,2822.52,75779.0,4,4,37.24673062457937,0,No,Yes,Yes,5287.7,p,3522.4,p,1.5011639791051554,1.0443434256797322,1.437423688599459,1963.5964137686485,25.912144707222957,Yes
HR,Croatia,J,Information and communication,2021,25.8,,15.44,,10.44,,12.17,,2.06,,,,3.71,,12.06,,2158.88,39101.0,4,4,55.21291015575049,1,No,Yes,Yes,2825.6,,2661.9,,1.0614974266501371,1.0614974266501371,1.0,2158.88,55.21291015575049,Yes
HR,Croatia,J,Information and communication,2023,40.01,,24.39,,11.76,,10.67,,5.45,,5.88,,14.16,,,,2737.07,46203.0,4,4,59.2400926346774,1,No,Yes,Yes,3802.7,,3321.8,,1.1447709073393941,1.0614974266501371,1.0784490650646705,2537.9687262614193,54.9308210778828,Yes
HR,Croatia,J,Information and communication,2024,56.93,,45.34,,19.51,,14.01,,8.01,,,,15.62,,25.07,,2952.65,45689.0,4,4,64.62496443345225,1,No,Yes,Yes,4040.8,p,3428.8,p,1.1784881007932804,1.0614974266501371,1.110212866471416,2659.5350217696478,58.20952574513882,Yes
HR,Croatia,L,Real estate activities,2021,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,156.05,3509.0,4,4,44.4713593616415,3,No,No,No,4432.3,,4242.1,,1.044836283915985,1.044836283915985,1.0,156.05,44.4713593616415,Yes
HR,Croatia,L,Real estate activities,2023,6.93,,6.93,,6.93,,0.0,,0.0,,0.0,,0.0,,0.0,,164.41,3690.0,4,4,44.55555555555556,0,No,Yes,No,5565.8,,4635.9,,1.2005867253392006,1.044836283915985,1.1490668383370761,143.08132000217964,38.77542547484543,Yes
HR,Croatia,L,Real estate activities,2024,11.65,,11.65,,5.51,,5.51,,0.0,,0.0,,6.14,,0.0,,177.29,3601.0,4,4,49.23354623715635,0,No,Yes,No,6121.6,p,4729.0,p,1.2944808627616833,1.044836283915985,1.2389317663338077,143.09908327286558,39.73870682390047,Yes
HR,Croatia,M,"Professional, scientific and technical activities",2021,13.25,,5.79,,3.78,,3.95,,0.92,,0.92,,2.53,,2.85,,911.74,29677.0,4,4,30.72210802978738,0,No,Yes,Yes,2521.1,,2503.5,,1.0070301577791092,1.0070301577791092,1.0,911.74,30.72210802978738,Yes
HR,Croatia,M,"Professional, scientific and technical activities",2023,12.88,,4.88,,3.26,,0.96,,0.98,,,,3.56,,0.88,,1300.42,32602.0,4,4,39.887736948653455,1,No,Yes,Yes,3756.7,,3065.1,,1.2256370102117387,1.0070301577791092,1.2170807405755772,1068.4747171210763,32.773287440067364,Yes
HR,Croatia,M,"Professional, scientific and technical activities",2024,17.22,,12.16,,8.76,,4.99,,1.61,,1.16,,4.17,,5.88,,1414.76,34319.0,4,4,41.22381188263061,0,No,Yes,Yes,4323.7,p,3123.4,p,1.3842927578920405,1.0070301577791092,1.3746288998384528,1029.1941338977113,29.989047871374783,Yes
HR,Croatia,N,Administrative and support service activities,2021,5.16,,2.28,,1.91,,4.44,,,,0.0,,1.94,,,,631.3199999999999,41087.0,4,4,15.365444057731152,2,No,Yes,Yes,1062.7,,990.6,,1.072784171209368,1.072784171209368,1.0,631.3199999999999,15.365444057731152,Yes
HR,Croatia,N,Administrative and support service activities,2023,6.85,,2.35,,2.35,,1.17,,,,1.64,,1.92,,0.0,,965.69,45957.0,4,4,21.01290336619013,1,No,Yes,Yes,1700.1,,1169.9,,1.453201128301564,1.072784171209368,1.3546071682464753,712.8930236284484,15.51217493806054,Yes
HR,Croatia,N,Administrative and support service activities,2024,21.63,,15.41,,3.56,,3.67,,,,0.7,,9.8,,7.73,,1065.38,48990.0,4,4,21.74688711982037,1,No,Yes,Yes,1935.2,p,1230.1,p,1.573205430452809,1.072784171209368,1.4664696522128096,726.4930429296027,14.829415042449531,Yes
IT,Italy,C,Manufacturing,2021,6.63,,2.86,,1.34,,2.59,,3.37,,0.75,,1.27,,1.25,,248345.65,3008342.0,4,4,82.55233281322403,0,No,Yes,Yes,283106.8,,279551.0,,1.012719682633938,1.012719682633938,1.0,248345.65,82.55233281322403,Yes
IT,Italy,C,Manufacturing,2023,4.94,,2.69,,1.15,,2.59,,2.59,,0.9,,0.93,,1.1,,291994.42000000004,3164003.0,4,4,92.28639163742892,0,No,Yes,Yes,331429.4,,283976.0,,1.167103558047159,1.012719682633938,1.1524448256122473,253369.54404292218,80.07879387058803,Yes
IT,Italy,C,Manufacturing,2024,8.03,,4.81,,2.2,,2.4,,2.25,,0.69,,2.58,,1.33,,288240.34,3207864.0,4,4,89.85428933396177,0,No,Yes,Yes,332148.8,,286474.0,,1.159437854744235,1.012719682633938,1.144875402963142,251765.68494176966,78.48390235426739,Yes
IT,Italy,F,Construction,2021,5.24,,2.81,,1.47,,1.02,,1.02,,1.08,,0.66,,1.68,,35203.09,579849.0,4,4,60.71078849838492,0,No,Yes,Yes,85329.4,,80379.6,,1.0615803014695269,1.0615803014695269,1.0,35203.09,60.71078849838492,Yes
IT,Italy,F,Construction,2023,2.62,,1.39,,0.86,,0.93,,0.69,,0.33,,0.86,,0.63,,53677.6,699945.0,4,4,76.68831122445334,0,No,Yes,Yes,116675.7,,104351.3,,1.1181049014243234,1.0615803014695269,1.0532457129023123,50963.986221303094,72.81141549879361,Yes
IT,Italy,F,Construction,2024,5.24,,3.23,,1.8,,0.77,,1.13,,0.33,,1.05,,0.78,,53536.3,731263.0,4,4,73.21073266389794,0,No,Yes,Yes,110868.6,,99837.8,,1.1104872102550336,1.0615803014695269,1.0460699098483701,51178.510629141594,69.9864626394903,Yes
IT,Italy,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,5.59,,2.15,,0.75,,1.92,,0.87,,0.91,,2.55,,2.38,,106971.56,1545249.0,4,4,69.22609883585105,0,No,Yes,Yes,199798.3,,200673.2,,0.9956401751703764,0.9956401751703764,1.0,106971.56,69.22609883585105,Yes
IT,Italy,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,3.66,,1.62,,0.69,,1.86,,0.59,,0.84,,1.92,,0.49,,121721.22,1659164.0,4,4,73.36298280338772,0,No,Yes,Yes,227029.8,,201200.1,,1.128378166810056,0.9956401751703764,1.1333192401732537,107402.41203475212,64.73284861216379,Yes
IT,Italy,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,8.22,,4.75,,2.29,,2.15,,0.74,,0.8,,3.63,,1.1,,123294.29,1718756.0,4,4,71.7346092173642,0,No,Yes,Yes,226415.6,,199048.0,,1.1374924641292552,0.9956401751703764,1.1424734482360606,107918.73560857114,62.78886334568208,Yes
IT,Italy,H,Transportation and storage,2021,3.03,,1.21,,0.69,,1.14,,0.64,,0.57,,0.93,,0.75,,52979.19,934869.0,4,4,56.670175179624096,0,No,Yes,Yes,77680.9,,76243.0,,1.018859436276117,1.018859436276117,1.0,52979.19,56.670175179624096,Yes
IT,Italy,H,Transportation and storage,2023,3.45,,1.71,,1.19,,0.98,,0.69,,1.7,,0.58,,0.52,,67112.51000000001,983637.0,4,4,68.22894014763578,0,No,Yes,Yes,92498.8,,83343.3,,1.109852861597753,1.018859436276117,1.089309105929482,61610.16155532316,62.635059026168356,Yes
IT,Italy,H,Transportation and storage,2024,5.24,,3.19,,1.28,,1.37,,0.94,,1.06,,2.13,,1.41,,69941.47,985349.0,4,4,70.98141876634573,0,No,Yes,Yes,98368.1,,85011.1,,1.1571206583610847,1.018859436276117,1.135701959624878,61584.35266159235,62.50004075874877,Yes
IT,Italy,I,Accommodation and food service activities,2021,4.82,,2.19,,0.33,,0.64,,0.53,,0.44,,0.69,,0.61,,14724.72,566501.0,4,4,25.99239895428252,0,No,Yes,Yes,49920.3,,49861.7,,1.0011752507435567,1.0011752507435567,1.0,14724.72,25.99239895428252,Yes
IT,Italy,I,Accommodation and food service activities,2023,3.99,,3.1,,2.64,,0.72,,2.65,,0.51,,3.05,,2.26,,28768.15,790824.0,4,4,36.377436698936805,0,No,Yes,Yes,76923.0,,66203.6,,1.161915666217547,1.0011752507435567,1.1605517269375276,24788.339315054578,31.344950728676135,Yes
IT,Italy,I,Accommodation and food service activities,2024,2.73,,1.42,,1.23,,1.15,,,,0.11,,2.11,,0.26,,31876.27,858690.0,4,4,37.12197649908582,1,No,Yes,Yes,80928.1,,65948.3,,1.2271445966006707,1.0011752507435567,1.2257040869610891,26006.497277031543,30.286246814370198,Yes
IT,Italy,J,Information and communication,2021,16.19,,10.93,,5.86,,6.13,,6.05,,0.97,,4.9,,5.26,,46473.78,442508.0,4,4,105.0235927938026,0,No,Yes,Yes,61689.1,,62702.6,,0.9838363959389244,0.9838363959389244,1.0,46473.78,105.0235927938026,Yes
IT,Italy,J,Information and communication,2023,21.04,,12.16,,9.05,,5.93,,7.38,,2.01,,6.56,,4.77,,48920.67,485397.0,4,4,100.78486270001667,0,No,Yes,Yes,65207.6,,68259.1,,0.9552953379109891,0.9838363959389244,0.9709900364067167,50382.25745450254,103.79598030993711,Yes
IT,Italy,J,Information and communication,2024,34.6,,26.19,,19.13,,11.01,,12.01,,0.77,,11.92,,10.66,,51439.95,482921.0,4,4,106.51835393366616,0,No,Yes,Yes,68273.0,,69395.4,,0.9838260172864485,0.9838363959389244,0.9999894508349978,51440.4926542448,106.51947762521158,Yes
IT,Italy,L,Real estate activities,2021,3.19,,0.94,,0.61,,1.73,,,,,,0.48,,1.39,,2698.65,20099.0,4,4,134.26787402358326,2,No,Yes,No,216931.9,,214775.1,,1.0100421324445896,1.0100421324445896,1.0,2698.65,134.26787402358326,Yes
IT,Italy,L,Real estate activities,2023,2.73,,1.16,,0.4,,0.4,,,,,,1.76,,0.78,,2961.16,20357.0,4,4,145.4615120106106,2,No,Yes,No,240660.2,,227210.3,,1.0591958199078124,1.0100421324445896,1.0486649872161835,2823.7426023546195,138.7111363341661,Yes
IT,Italy,L,Real estate activities,2024,6.2,,4.82,,2.57,,2.11,,,,,,2.41,,0.76,,,19392.0,2,4,,2,No,No,No,247827.8,,228970.7,,1.0823559520934336,1.0100421324445896,1.0715948546362357,,,No
IT,Italy,M,"Professional, scientific and technical activities",2021,8.68,,3.6,,1.41,,1.54,,2.82,,0.24,,1.56,,2.32,,27673.72,353889.0,4,4,78.19887026723069,0,No,Yes,Yes,112993.0,,113185.9,,0.9982957241140461,0.9982957241140461,1.0,27673.72,78.19887026723069,Yes
IT,Italy,M,"Professional, scientific and technical activities",2023,9.23,,4.69,,2.64,,3.02,,3.53,,0.1,,1.65,,1.43,,33206.55,411342.0,4,4,80.7273509634319,0,No,Yes,Yes,138650.4,,136533.3,,1.0155061073012959,0.9982957241140461,1.0172397645021702,32643.778938636995,79.35921675549056,Yes
IT,Italy,M,"Professional, scientific and technical activities",2024,19.56,,14.56,,7.4,,5.95,,5.72,,0.36,,6.11,,3.42,,35668.22,433493.0,4,4,82.28095955413352,0,No,Yes,Yes,140920.3,,136441.2,,1.0328280607323885,0.9982957241140461,1.034591289719275,34475.662374538435,79.52991714869313,Yes
IT,Italy,N,Administrative and support service activities,2021,6.22,,2.68,,0.64,,0.6,,1.2,,0.15,,1.05,,1.75,,42538.9,1202000.0,4,4,35.39009983361065,0,No,Yes,Yes,60912.3,,61049.2,,0.9977575463724341,0.9977575463724341,1.0,42538.9,35.39009983361065,Yes
IT,Italy,N,Administrative and support service activities,2023,6.73,,3.56,,1.75,,2.21,,1.57,,0.36,,2.57,,1.41,,50050.72,1272757.0,4,4,39.32464720288319,0,No,Yes,Yes,69875.6,,64789.9,,1.0784952592919577,0.9977575463724341,1.0809191704067418,46303.85080613039,36.38074731164738,Yes
IT,Italy,N,Administrative and support service activities,2024,7.72,,4.67,,3.56,,1.31,,1.4,,0.24,,2.25,,1.61,,51450.55,1294607.0,4,4,39.74221520507768,0,No,Yes,Yes,71289.0,,62933.8,,1.132761727402445,0.9977575463724341,1.1353076020530721,45318.5990360301,35.00568051619534,Yes
CY,Cyprus,C,Manufacturing,2021,2.05,,1.07,,0.38,,1.05,,1.71,,0.53,,0.19,,0.19,,1127.08,26027.0,4,4,43.30426095977254,0,No,Yes,Yes,1280.9,,1242.9,,1.0305736583795961,1.0305736583795961,1.0,1127.08,43.30426095977254,Yes
CY,Cyprus,C,Manufacturing,2023,3.81,,1.37,,0.52,,1.8,,2.42,,1.05,,0.2,,1.3,,1306.74,27366.0,4,4,47.75049331286999,0,No,Yes,Yes,1506.1,,1260.1,,1.195222601380843,1.0305736583795961,1.15976436197693,1126.7288794531812,41.17258201612152,Yes
CY,Cyprus,C,Manufacturing,2024,2.98,,1.75,,0.53,,1.4,,1.23,,0.67,,0.52,,0.69,,1424.75,28039.0,4,4,50.81315310817076,0,No,Yes,Yes,1549.5,,1295.3,,1.1962479734424458,1.0305736583795961,1.1607593146940556,1227.429305941452,43.77578750816548,Yes
CY,Cyprus,F,Construction,2021,0.21,,0.0,,0.0,,0.0,,0.21,,0.0,,0.0,,0.0,,762.9,18260.0,4,4,41.77984665936473,0,No,Yes,No,1261.0,,1243.3,,1.0142363066033941,1.0142363066033941,1.0,762.9,41.77984665936473,Yes
CY,Cyprus,F,Construction,2023,1.31,,0.45,,0.45,,0.16,,0.16,,0.0,,0.45,,0.58,,,,2,2,,0,No,No,No,1594.9,,1320.1,,1.2081660480266647,1.0142363066033941,1.1912076506832294,,,No
CY,Cyprus,F,Construction,2024,2.39,,1.64,,0.35,,0.55,,0.55,,0.0,,1.09,,0.55,,967.7,19115.0,4,4,50.62516348417473,0,No,Yes,No,1729.9,,1389.6,,1.2448906160046058,1.0142363066033941,1.2274167350345175,788.4037852659604,41.24529350070418,Yes
CY,Cyprus,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,1.06,,0.0,,0.0,,0.1,,0.0,,0.2,,0.35,,0.5,,1924.51,40555.0,4,4,47.45432129207249,0,No,Yes,Yes,2949.3,,2786.3,,1.0585005204034024,1.0585005204034024,1.0,1924.51,47.45432129207249,Yes
CY,Cyprus,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,2.1,,0.69,,0.44,,0.83,,0.2,,0.49,,1.37,,0.39,,2386.82,44359.0,4,4,53.80689375324061,0,No,Yes,Yes,3362.1,,2545.8,,1.3206457695027103,1.0585005204034024,1.2476571754536336,1913.041536536012,43.126344970265606,Yes
CY,Cyprus,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,4.1,,2.34,,1.36,,1.25,,0.17,,0.11,,2.27,,0.96,,2470.15,45503.0,4,4,54.28543172977606,0,No,Yes,Yes,3583.5,,2651.8,,1.3513462553737083,1.0585005204034024,1.2766609267784774,1934.8520411235343,42.52141707411675,Yes
CY,Cyprus,H,Transportation and storage,2021,7.14,,5.21,,3.27,,3.8,,3.34,,2.4,,2.88,,5.21,,645.23,13341.0,4,4,48.36444044674312,0,No,Yes,Yes,1196.1,,1188.1,,1.0067334399461325,1.0067334399461325,1.0,645.23,48.36444044674312,Yes
CY,Cyprus,H,Transportation and storage,2023,7.01,,2.13,,1.21,,1.64,,1.4,,1.21,,0.98,,5.07,,931.63,16291.0,4,4,57.18679025228654,0,No,Yes,Yes,1523.9,,1367.4,,1.1144507825069474,1.0067334399461325,1.106996885458159,841.5832169341841,51.6593957973227,Yes
CY,Cyprus,H,Transportation and storage,2024,7.28,,2.99,,1.41,,2.2,,0.0,,0.9,,1.3,,4.45,,948.42,15868.0,4,4,59.769347113687935,0,No,Yes,Yes,1548.4,,1373.9,,1.127010699468666,1.0067334399461325,1.1194727966212874,847.202364240072,53.390620383165626,Yes
CY,Cyprus,I,Accommodation and food service activities,2021,0.45,,0.2,,0.0,,0.2,,0.0,,0.0,,0.2,,0.45,,736.3100000000001,33756.0,4,4,21.812714776632305,0,No,Yes,Yes,979.5,,979.0,,1.0005107252298264,1.0005107252298264,1.0,736.3100000000001,21.812714776632305,Yes
CY,Cyprus,I,Accommodation and food service activities,2023,1.22,,0.59,,0.0,,0.13,,0.0,,0.13,,0.91,,0.45,,1442.58,43598.0,4,4,33.088215055736505,0,No,Yes,Yes,1829.0,,1629.5,,1.1224301933108316,1.0005107252298264,1.1218572325179215,1285.8855460264235,29.49414069513335,Yes
CY,Cyprus,I,Accommodation and food service activities,2024,3.53,,1.91,,0.9,,0.28,,0.0,,0.11,,3.09,,0.56,,1625.49,44442.0,4,4,36.575536654516,0,No,Yes,Yes,2034.8,,1730.5,,1.1758451314648946,1.0005107252298264,1.1752449042410738,1383.107464779587,31.121629647171304,Yes
CY,Cyprus,J,Information and communication,2021,18.98,,7.86,,5.08,,6.22,,3.44,,1.15,,9.49,,8.66,,1671.89,11891.0,4,4,140.6012950971323,0,No,Yes,Yes,2026.9,,2006.0,,1.010418743768694,1.010418743768694,1.0,1671.89,140.6012950971323,Yes
CY,Cyprus,J,Information and communication,2023,25.95,,17.5,,13.04,,11.11,,8.51,,3.62,,12.13,,10.07,,2774.26,19633.0,4,4,141.3059644476137,0,No,Yes,Yes,3053.3,,2963.7,,1.030232479670682,1.010418743768694,1.0196094302725285,2720.9046107571567,138.58832632593877,Yes
CY,Cyprus,J,Information and communication,2024,41.39,,29.3,,17.68,,12.1,,2.86,,1.45,,17.37,,13.55,,3316.1800000000003,21169.0,4,4,156.652652463508,0,No,Yes,Yes,3586.2,,3299.8,,1.0867931389781198,1.010418743768694,1.075586874927282,3083.135428018494,145.64388624963362,Yes
CY,Cyprus,L,Real estate activities,2021,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1,1,,0,No,No,No,2339.6,,2290.9,,1.021258020865162,1.021258020865162,1.0,,,No
CY,Cyprus,L,Real estate activities,2023,3.91,,0.0,,0.0,,0.0,,0.0,,0.0,,3.91,,0.0,,,,2,2,,0,No,No,No,2899.4,,2639.9,,1.0982991779991667,1.021258020865162,1.0754375050770606,,,No
CY,Cyprus,L,Real estate activities,2024,4.2,,0.0,,0.0,,0.0,,0.0,,0.0,,2.1,,0.0,,,,2,2,,0,No,No,No,3121.6,,2694.1,,1.1586800786904718,1.021258020865162,1.1345615456796043,,,No
CY,Cyprus,M,"Professional, scientific and technical activities",2021,4.39,,2.38,,0.73,,0.37,,0.37,,0.0,,0.37,,2.74,,1022.03,16837.0,4,4,60.70143137138445,0,No,Yes,Yes,1905.2,,1862.9,,1.022706532825165,1.022706532825165,1.0,1022.03,60.70143137138445,Yes
CY,Cyprus,M,"Professional, scientific and technical activities",2023,7.66,,2.35,,1.68,,1.18,,1.09,,0.25,,1.68,,3.79,,1213.47,20058.0,4,4,60.49805563864792,0,No,Yes,Yes,2075.5,,1861.0,,1.115260612573885,1.022706532825165,1.090499157654782,1112.7656463391297,55.47739786315334,Yes
CY,Cyprus,M,"Professional, scientific and technical activities",2024,14.84,,8.55,,3.82,,2.87,,0.36,,0.0,,5.49,,5.25,,1354.94,20797.0,4,4,65.15074289560994,0,No,Yes,Yes,2152.0,,1900.5,,1.1323335964219943,1.022706532825165,1.1071930803981385,1223.7612607845901,58.84316299392172,Yes
CY,Cyprus,N,Administrative and support service activities,2021,3.1,,1.2,,1.2,,1.89,,0.0,,0.0,,0.0,,1.89,,366.09,10477.0,4,4,34.942254462155205,0,No,Yes,Yes,534.3,,522.9,,1.0218014916810096,1.0218014916810096,1.0,366.09,34.942254462155205,Yes
CY,Cyprus,N,Administrative and support service activities,2023,9.03,,2.55,,1.05,,1.49,,0.93,,0.0,,2.7,,5.32,,548.05,13195.0,4,4,41.534672224327394,0,No,Yes,Yes,762.3,,686.5,,1.1104151493080845,1.0218014916810096,1.0867229675710228,504.31436194356695,38.22011079526843,Yes
CY,Cyprus,N,Administrative and support service activities,2024,9.37,,7.07,,2.45,,2.73,,0.72,,0.0,,5.57,,4.12,,605.1,14327.0,4,4,42.2349410204509,0,No,Yes,Yes,803.8,,712.6,,1.1279820376087566,1.0218014916810096,1.1039150429826294,548.1400075544776,38.25923135021132,Yes
LV,Latvia,C,Manufacturing,2021,2.61,,0.81,,0.37,,0.83,,1.08,,0.28,,0.11,,0.17,,3541.7,105291.0,4,4,33.63725294659562,0,No,Yes,Yes,4147.9,,3696.8,,1.1220244535814756,1.1220244535814756,1.0,3541.7,33.63725294659562,Yes
LV,Latvia,C,Manufacturing,2023,4.14,,1.9,,0.85,,0.81,,1.61,,0.28,,0.25,,0.91,,3541.87,97392.0,4,4,36.36715541317562,0,No,Yes,Yes,4305.3,,3461.6,,1.2437312225560435,1.1220244535814756,1.1084706920478273,3195.27618132747,32.80840501609444,Yes
LV,Latvia,C,Manufacturing,2024,8.39,,4.53,,2.52,,2.33,,2.8,,0.79,,2.87,,1.87,,3570.1400000000003,96975.0,4,4,36.81505542665636,0,No,Yes,Yes,4044.7,,3347.8,,1.2081665571420035,1.1220244535814756,1.0767738201119987,3315.5895261538385,34.19014721478565,Yes
LV,Latvia,F,Construction,2021,3.32,,2.5,,2.43,,0.91,,0.84,,0.0,,0.82,,0.89,,966.36,49486.0,4,4,19.52794729822576,0,No,Yes,Yes,1552.4,,1451.3,,1.0696616826293668,1.0696616826293668,1.0,966.36,19.52794729822576,Yes
LV,Latvia,F,Construction,2023,1.51,,1.51,,1.3,,0.72,,0.65,,0.65,,0.65,,0.14,,1231.22,40751.0,4,4,30.21324630070428,0,No,Yes,Yes,2128.4,,1482.4,,1.4357798165137614,1.0696616826293668,1.3422747022071773,917.2638044771583,22.508988846338944,Yes
LV,Latvia,F,Construction,2024,5.28,,2.77,,1.32,,1.32,,0.0,,0.63,,0.63,,0.07,,1300.53,43440.0,4,4,29.93853591160221,0,No,Yes,Yes,2105.8,,1397.1,,1.507265049030134,1.0696616826293668,1.4091044612583312,922.9478975878238,21.246498563255614,Yes
LV,Latvia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,3.05,,1.22,,0.83,,1.96,,0.46,,0.0,,0.86,,1.12,,2936.56,101647.0,4,4,28.889785237144235,0,No,Yes,Yes,4123.4,,4699.7,,0.8773751516054216,0.8773751516054216,1.0,2936.56,28.889785237144235,Yes
LV,Latvia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,2.41,,1.07,,0.11,,0.31,,0.28,,0.52,,0.86,,0.09,,3228.81,93646.0,4,4,34.478888580398525,0,No,Yes,Yes,5162.9,,5078.7,,1.0165790458188118,0.8773751516054216,1.1586594901379128,2786.6772140412722,29.757568011888097,Yes
